"Edo","Nombre_Indicador","Fecha","Indicador","Limite_Inferior","Limite_Superior","sd","año"
"Guanajuato","Cambio de domicilio no reportado",2005-01-01,20.5722,18.5069088,22.6374912,2.0652912,2005
"Guanajuato","Cambio de domicilio no reportado al mismo municipio",2005-01-01,10.9794,9.21655444,12.74224556,1.76284556,2005
"Guanajuato","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2005-01-01,1.04388,0.54922304,1.53853696,0.49465696,2005
"Guanajuato","Cambio de domicilio no reportado a otro estado",2005-01-01,1.00112,0.59889664,1.40334336,0.40222336,2005
"Guanajuato","Cambio de domicilio no reportado a otro país",2005-01-01,4.82856,3.5098328,6.1472872,1.3187272,2005
"Guanajuato","Destino del cambio no especificado",2005-01-01,2.71926,1.62683244,3.81168756,1.09242756,2005
"Guanajuato","Fallecidos con registro electoral",2005-01-01,0.638325,0.3628666,0.9137834,0.2754584,2005
"Guanajuato","Reconocidos que no han vivido en el domicilio",2005-01-01,0.113162,0,0.241662148,0.120831074,2005
"Guanajuato","Error en la sección del registro electoral",2005-01-01,0.62577,0.18691816,1.06462184,0.43885184,2005
"Guanajuato","Domicilios no localizados de los ciudadanos con registro electoral",2005-01-01,0.314119,0.09481068,0.53342732,0.21930832,2005
"Guanajuato","Ciudadanos no reconocidos con registro electoral",2005-01-01,1.98868,0.87858108,3.09877892,1.11009892,2005
"Guanajuato","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2005-01-01,1.2411,0.59508008,1.88711992,0.64601992,2005
"Guanajuato","Ciudadanos no reconocidos y el domicilio es predio no habitado",2005-01-01,0.471301,0,1.01695912,0.50847956,2005
"Guanajuato","Residentes en la sección de registro",2006-01-01,81.10842,78.5377428,83.6790972,2.5706772,2006
"Guanajuato","Residentes en el domicilio de registro",2006-01-01,75.16728,72.5260428,77.8085172,2.6412372,2006
"Guanajuato","Cambio de domicilio no reportado",2006-01-01,22.31274,19.7137016,24.9117784,2.5990384,2006
"Guanajuato","Cambio de domicilio no reportado al mismo municipio",2006-01-01,11.81601,10.4282516,13.2037684,1.3877584,2006
"Guanajuato","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2006-01-01,0.857,0.4778772,1.2361228,0.3791228,2006
"Guanajuato","Cambio de domicilio no reportado a otro estado",2006-01-01,1.37769,0.8977448,1.8576352,0.4799452,2006
"Guanajuato","Cambio de domicilio no reportado a otro país",2006-01-01,5.97676,4.0669556,7.8865644,1.9098044,2006
"Guanajuato","Destino del cambio no especificado",2006-01-01,2.28529,1.5645784,3.0060016,0.7207116,2006
"Guanajuato","Fallecidos con registro electoral",2006-01-01,0.99382,0.629064,1.358576,0.364756,2006
"Guanajuato","Reconocidos que no han vivido en el domicilio",2006-01-01,0.35947,0.1084724,0.6104676,0.2509976,2006
"Guanajuato","Error en la sección del registro electoral",2006-01-01,0.71873,0.3425472,1.0949128,0.3761828,2006
"Guanajuato","Domicilios no localizados de los ciudadanos con registro electoral",2006-01-01,0.26965,0.0812548,0.4580452,0.1883952,2006
"Guanajuato","Ciudadanos no reconocidos con registro electoral",2006-01-01,1.27731,0.8729424,1.6816776,0.4043676,2006
"Guanajuato","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2006-01-01,0.78864,0.4538328,1.1234472,0.3348072,2006
"Guanajuato","Ciudadanos no reconocidos y el domicilio es predio no habitado",2006-01-01,0.28751,0.0984876,0.4765324,0.1890224,2006
"Guanajuato","Residentes en la sección de registro",2008-01-01,81.63151,78.823908,84.439112,2.807602,2008
"Guanajuato","Residentes en el domicilio de registro",2008-01-01,72.64254,69.819356,75.465724,2.823184,2008
"Guanajuato","Cambio de domicilio no reportado",2008-01-01,23.48397,20.7221928,26.2457472,2.7617772,2008
"Guanajuato","Cambio de domicilio no reportado al mismo municipio",2008-01-01,14.073,12.0174892,16.1285108,2.0555108,2008
"Guanajuato","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2008-01-01,1.00515,0.4516068,1.5586932,0.5535432,2008
"Guanajuato","Cambio de domicilio no reportado a otro estado",2008-01-01,0.91902,0.334352,1.503688,0.584668,2008
"Guanajuato","Cambio de domicilio no reportado a otro país",2008-01-01,5.08953,3.7496348,6.4294252,1.3398952,2008
"Guanajuato","Destino del cambio no especificado",2008-01-01,2.39727,1.0521024,3.7424376,1.3451676,2008
"Guanajuato","Fallecidos con registro electoral",2008-01-01,0.93062,0.4401104,1.4211296,0.4905096,2008
"Guanajuato","Reconocidos que no han vivido en el domicilio",2008-01-01,0.43167,0.12444,0.7389,0.30723,2008
"Guanajuato","Error en la sección del registro electoral",2008-01-01,1.04984,0.5284408,1.5712392,0.5213992,2008
"Guanajuato","Domicilios no localizados de los ciudadanos con registro electoral",2008-01-01,0.45197,0.2121836,0.6917564,0.2397864,2008
"Guanajuato","Ciudadanos no reconocidos con registro electoral",2008-01-01,2.25762,1.2344216,3.2808184,1.0231984,2008
"Guanajuato","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2008-01-01,0.75674,0.2703072,1.2431728,0.4864328,2008
"Guanajuato","Ciudadanos no reconocidos y el domicilio es predio no habitado",2008-01-01,1.1891,0.525444,1.852756,0.663656,2008
"Guanajuato","Residentes en la sección de registro",2009-01-01,78.36019,75.1922812,81.5280988,3.1679088,2009
"Guanajuato","Residentes en el domicilio de registro",2009-01-01,73.82999,70.53082,77.12916,3.29917,2009
"Guanajuato","Cambio de domicilio no reportado",2009-01-01,22.6679,19.959082,25.376718,2.708818,2009
"Guanajuato","Cambio de domicilio no reportado al mismo municipio",2009-01-01,14.8588,12.3076052,17.4099948,2.5511948,2009
"Guanajuato","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2009-01-01,1.22113,0.5621192,1.8801408,0.6590108,2009
"Guanajuato","Cambio de domicilio no reportado a otro estado",2009-01-01,1.22055,0.3801804,2.0609196,0.8403696,2009
"Guanajuato","Cambio de domicilio no reportado a otro país",2009-01-01,3.93445,1.9919724,5.8769276,1.9424776,2009
"Guanajuato","Destino del cambio no especificado",2009-01-01,1.43297,0.5411896,2.3247504,0.8917804,2009
"Guanajuato","Fallecidos con registro electoral",2009-01-01,0.71493,0.2345536,1.1953064,0.4803764,2009
"Guanajuato","Reconocidos que no han vivido en el domicilio",2009-01-01,0.1376,0,0.4077076,0.2038538,2009
"Guanajuato","Suspendidos de sus derechos politicos",2009-01-01,0,0,0,0,2009
"Guanajuato","Error en la sección del registro electoral",2009-01-01,1.30175,0.623492,1.980008,0.678258,2009
"Guanajuato","Domicilios no localizados de los ciudadanos con registro electoral",2009-01-01,0.30842,0,0.6216868,0.3108434,2009
"Guanajuato","Ciudadanos no reconocidos con registro electoral",2009-01-01,0.69228,0.1884424,1.1961176,0.5038376,2009
"Guanajuato","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2009-01-01,0.35013,0,0.7304876,0.3652438,2009
"Guanajuato","Ciudadanos no reconocidos y el domicilio es predio no habitado",2009-01-01,0.09133,0,0.2702192,0.1351096,2009
"Guanajuato","Residentes en la sección de registro",2011-01-01,82.42561,80.5378556,84.3133644,1.8877544,2011
"Guanajuato","Residentes en el domicilio de registro",2011-01-01,76.71843,74.7051768,78.7316832,2.0132532,2011
"Guanajuato","Cambio de domicilio no reportado",2011-01-01,18.57612,16.6945788,20.4576612,1.8815412,2011
"Guanajuato","Cambio de domicilio no reportado al mismo municipio",2011-01-01,9.40847,7.8466244,10.9703156,1.5618456,2011
"Guanajuato","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2011-01-01,1.41445,0.9428544,1.8860456,0.4715956,2011
"Guanajuato","Cambio de domicilio no reportado a otro estado",2011-01-01,0.96782,0.3539088,1.5817312,0.6139112,2011
"Guanajuato","Cambio de domicilio no reportado a otro país",2011-01-01,4.66245,3.6057356,5.7191644,1.0567144,2011
"Guanajuato","Destino del cambio no especificado",2011-01-01,2.12292,1.452992,2.792848,0.669928,2011
"Guanajuato","Fallecidos con registro electoral",2011-01-01,0.73198,0.3981136,1.0658464,0.3338664,2011
"Guanajuato","Reconocidos que no han vivido en el domicilio",2011-01-01,0.372,0.1192384,0.6247616,0.2527616,2011
"Guanajuato","Suspendidos de sus derechos politicos",2011-01-01,0.04945,0,0.1463916,0.0731958,2011
"Guanajuato","Residentes con domicilio mal ubicado",2011-01-01,0.65097,0.3099496,0.9919904,0.3410204,2011
"Guanajuato","Otra causa de no residencia en el domicilio de registro",2011-01-01,0.2643,0.0560892,0.4725108,0.2082108,2011
"Guanajuato","Causa de no residencia no especificada",2011-01-01,2.63676,1.9256524,3.3478676,0.7111076,2011
"Guanajuato","Error en la sección del registro electoral",2011-01-01,0.87225,0.5000656,1.2444344,0.3721844,2011
"Guanajuato","Domicilios no localizados de los ciudadanos con registro electoral",2011-01-01,0.62039,0.2576724,0.9831076,0.3627176,2011
"Guanajuato","Ciudadanos no reconocidos con registro electoral",2011-01-01,2.90026,2.1554012,3.6451188,0.7448588,2011
"Guanajuato","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2011-01-01,1.95801,1.3894336,2.5265864,0.5685764,2011
"Guanajuato","Ciudadanos no reconocidos y el domicilio es predio no habitado",2011-01-01,0.65928,0.3106352,1.0079248,0.3486448,2011
"Guanajuato","Residentes en la sección de registro",2012-01-01,86.42792,83.50286,89.35299,2.925065,2012
"Guanajuato","Residentes en el domicilio de registro",2012-01-01,78.3303,74.61149,82.04912,3.718815,2012
"Guanajuato","Cambio de domicilio no reportado",2012-01-01,19.87012,16.37675,23.36349,3.49337,2012
"Guanajuato","Cambio de domicilio no reportado al mismo municipio",2012-01-01,6.04393,3.87406,8.21381,2.169875,2012
"Guanajuato","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2012-01-01,0.77106,0.08411,1.45801,0.68695,2012
"Guanajuato","Cambio de domicilio no reportado a otro estado",2012-01-01,1.56666,0.44203,2.69129,1.12463,2012
"Guanajuato","Cambio de domicilio no reportado a otro país",2012-01-01,6.20605,3.42991,8.9822,2.776145,2012
"Guanajuato","Destino del cambio no especificado",2012-01-01,5.28241,3.25889,7.30594,2.023525,2012
"Guanajuato","Fallecidos con registro electoral",2012-01-01,0.12619,0,0.32091,0.160455,2012
"Guanajuato","Reconocidos que no han vivido en el domicilio",2012-01-01,0.35874,0,0.83068,0.41534,2012
"Guanajuato","Suspendidos de sus derechos politicos",2012-01-01,0,0,0,0,2012
"Guanajuato","Residentes con domicilio mal ubicado",2012-01-01,0.20529,0,0.60635,0.303175,2012
"Guanajuato","Otra causa de no residencia en el domicilio de registro",2012-01-01,0,0,0,0,2012
"Guanajuato","Causa de no residencia no especificada",2012-01-01,1.07917,0.48215,1.6762,0.597025,2012
"Guanajuato","Error en la sección del registro electoral",2012-01-01,0.59585,0,1.42976,0.71488,2012
"Guanajuato","Domicilios no localizados de los ciudadanos con registro electoral",2012-01-01,0.19613,0,0.4508,0.2254,2012
"Guanajuato","Ciudadanos no reconocidos con registro electoral",2012-01-01,0.99333,0.38818,1.59847,0.605145,2012
"Guanajuato","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2012-01-01,0.60278,0.08227,1.12329,0.52051,2012
"Guanajuato","Ciudadanos no reconocidos y el domicilio es predio no habitado",2012-01-01,0.25925,0,0.53784,0.26892,2012
"Guanajuato","Residentes en la sección de registro",2014-01-01,86.13548,84.22717,88.0438,1.908315,2014
"Guanajuato","Residentes en el domicilio de registro",2014-01-01,80.73989,78.59936,82.88042,2.14053,2014
"Guanajuato","Cambio de domicilio no reportado",2014-01-01,15.50493,13.73076,17.2791,1.77417,2014
"Guanajuato","Cambio de domicilio no reportado al mismo municipio",2014-01-01,9.16744,7.57776,10.75711,1.589675,2014
"Guanajuato","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2014-01-01,1.01048,0.59529,1.42567,0.41519,2014
"Guanajuato","Cambio de domicilio no reportado a otro estado",2014-01-01,0.83623,0.37832,1.29414,0.45791,2014
"Guanajuato","Cambio de domicilio no reportado a otro país",2014-01-01,2.62181,1.65294,3.59069,0.968875,2014
"Guanajuato","Destino del cambio no especificado",2014-01-01,1.86897,1.03046,2.70748,0.83851,2014
"Guanajuato","Fallecidos con registro electoral",2014-01-01,0.50645,0.21149,0.80142,0.294965,2014
"Guanajuato","Reconocidos que no han vivido en el domicilio",2014-01-01,0.19388,0.00749,0.38026,0.186385,2014
"Guanajuato","Suspendidos de sus derechos politicos",2014-01-01,0,0,0,0,2014
"Guanajuato","Residentes con domicilio mal ubicado",2014-01-01,0.81279,0.27529,1.35028,0.537495,2014
"Guanajuato","Otra causa de no residencia en el domicilio de registro",2014-01-01,0.13669,0.00901,0.26437,0.12768,2014
"Guanajuato","Causa de no residencia no especificada",2014-01-01,2.10537,0.95224,3.2585,1.15313,2014
"Guanajuato","Error en la sección del registro electoral",2014-01-01,1.0178,0.45734,1.57825,0.560455,2014
"Guanajuato","Domicilios no localizados de los ciudadanos con registro electoral",2014-01-01,0.72296,0.28761,1.15831,0.43535,2014
"Guanajuato","Ciudadanos no reconocidos con registro electoral",2014-01-01,2.64804,1.5115,3.78459,1.136545,2014
"Guanajuato","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2014-01-01,1.84611,0.76896,2.92327,1.077155,2014
"Guanajuato","Ciudadanos no reconocidos y el domicilio es predio no habitado",2014-01-01,0.24183,0,0.56009,0.280045,2014
"Guanajuato","Residentes en la sección de registro",2015-01-01,86.13548,84.22717,88.0438,1.908315,2015
"Guanajuato","Residentes en el domicilio de registro",2015-01-01,80.73989,78.59936,82.88042,2.14053,2015
"Guanajuato","Cambio de domicilio no reportado",2015-01-01,15.50493,13.73076,17.2791,1.77417,2015
"Guanajuato","Cambio de domicilio no reportado al mismo municipio",2015-01-01,9.16744,7.57776,10.75711,1.589675,2015
"Guanajuato","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2015-01-01,1.01048,0.59529,1.42567,0.41519,2015
"Guanajuato","Cambio de domicilio no reportado a otro estado",2015-01-01,0.83623,0.37832,1.29414,0.45791,2015
"Guanajuato","Cambio de domicilio no reportado a otro país",2015-01-01,2.62181,1.65294,3.59069,0.968875,2015
"Guanajuato","Destino del cambio no especificado",2015-01-01,1.86897,1.03046,2.70748,0.83851,2015
"Guanajuato","Fallecidos con registro electoral",2015-01-01,0.50645,0.21149,0.80142,0.294965,2015
"Guanajuato","Reconocidos que no han vivido en el domicilio",2015-01-01,0.19388,0.00749,0.38026,0.186385,2015
"Guanajuato","Suspendidos de sus derechos politicos",2015-01-01,0,0,0,0,2015
"Guanajuato","Residentes con domicilio mal ubicado",2015-01-01,0.81279,0.27529,1.35028,0.537495,2015
"Guanajuato","Otra causa de no residencia en el domicilio de registro",2015-01-01,0.13669,0.00901,0.26437,0.12768,2015
"Guanajuato","Causa de no residencia no especificada",2015-01-01,2.10537,0.95224,3.2585,1.15313,2015
"Guanajuato","Error en la sección del registro electoral",2015-01-01,1.0178,0.45734,1.57825,0.560455,2015
"Guanajuato","Domicilios no localizados de los ciudadanos con registro electoral",2015-01-01,0.72296,0.28761,1.15831,0.43535,2015
"Guanajuato","Ciudadanos no reconocidos con registro electoral",2015-01-01,2.64804,1.5115,3.78459,1.136545,2015
"Guanajuato","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2015-01-01,1.84611,0.76896,2.92327,1.077155,2015
"Guanajuato","Ciudadanos no reconocidos y el domicilio es predio no habitado",2015-01-01,0.24183,0,0.56009,0.280045,2015
"Guanajuato","Residentes en la sección de registro",2017-01-01,86.10025,83.6044,88.5961,2.49585,2017
"Guanajuato","Residentes en el domicilio de registro",2017-01-01,82.39988,79.93518,84.86458,2.4647,2017
"Guanajuato","Cambio de domicilio no reportado",2017-01-01,15.40118,12.99679,17.80557,2.40439,2017
"Guanajuato","Cambio de domicilio no reportado al mismo municipio",2017-01-01,8.02157,6.29137,9.75177,1.7302,2017
"Guanajuato","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2017-01-01,1.70041,0.74154,2.65927,0.958865,2017
"Guanajuato","Cambio de domicilio no reportado a otro estado",2017-01-01,1.32237,0.57186,2.07287,0.750505,2017
"Guanajuato","Cambio de domicilio no reportado a otro país",2017-01-01,2.30727,1.08929,3.52524,1.217975,2017
"Guanajuato","Destino del cambio no especificado",2017-01-01,2.04956,1.06603,3.03309,0.98353,2017
"Guanajuato","Fallecidos con registro electoral",2017-01-01,0.56077,0.06327,1.05827,0.4975,2017
